Data do Sinistro;Dia do Sinistro;Mes do Sinistro;Ano do Sinistro;Ano/Mes do Sinistro;latitude;longitude;Logradouro;Numero/KM;Pedestre envolvido;Automovel envolvido;Bicicleta envolvida;Caminhao envolvido;Motocicleta envolvida;Onibus envolvido;Outros veiculos envolvidos;Veiculo envolvido nao disponivel;Atropelamento;Capotamento;Choque;Colisao frontal;Colisao lateral;Colisao transversal;Colisao traseira;Outras colisoes;Engavetamento;Tombamento;Outros sinistros;Quantidade de vitimas fatais;Tipo de registro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-05 00:00:00;5;6;2019;2019/06;-22,20819399;-49,95446984;AVENIDA CASTRO ALVES;1560;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-11-29 00:00:00;29;11;2019;2019/11;-22,1961563;-49,95917027;AVENIDA CASTRO ALVES;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-12 00:00:00;12;6;2022;2022/06;-22,16099885;-49,96222104;AVENIDA ANTONIETA ALTENFELDER;1801;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-06 00:00:00;6;3;2019;2019/03;-22,24862937;-49,93894076;RUA DOMINGOS JORGE VELHO;798;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-02-01 00:00:00;1;2;2024;2024/02;-22,158454;-50,0133579;AVENIDA PASTOR DARCI DA SILVA LIMA;365;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-08-19 00:00:00;19;8;2023;2023/08;-22,21170128;-49,95172779;AVENIDA SAMPAIO VIDAL;405;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-06-12 00:00:00;12;6;2024;2024/06;-22,1602147;-50,0117264;RUA JOSE IRINEU DE CASTRO;660;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-13 00:00:00;13;2;2020;2020/02;-22,2270396;-49,9355104;RUA AMAZONAS X RUA IPIRANGA;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-04-23 00:00:00;23;4;2021;2021/04;-22,21759059;-49,93410078;RUA DOS ONIX;304;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-04 00:00:00;4;7;2023;2023/07;-22,14824952;-49,961352;RUA JOAO CALIMAN;60;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-25 00:00:00;25;9;2020;2020/09;-22,23042553;-49,96700049;RODOVIA SP 294;451;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-27 00:00:00;27;8;2020;2020/08;-22,21860973;-49,95145315;RUA NOVE DE JULHO X R 9 DE JULHO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-15 00:00:00;15;7;2021;2021/07;-22,22605313;-49,89657726;RODOVIA SP 294;443;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-06 00:00:00;6;9;2020;2020/09;-22,16158602;-49,99592924;RODOVIA SP 294;462;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-04-18 00:00:00;18;4;2019;2019/04;-22,1880967;-49,9275167;AVENIDA BRIGADEIRO EDUARDO GOMES;2876;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-07-01 00:00:00;1;7;2021;2021/07;-22,19037;-49,9595683;AVENIDA SANCHES CIBANTOS;100;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-10-20 00:00:00;20;10;2022;2022/10;-22,21086678;-49,95853829;RUA BONFIM;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-27 00:00:00;27;1;2021;2021/01;-22,26337889;-49,92702742;RUA MARIO BATAIOLA;540;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-27 00:00:00;27;3;2024;2024/03;-22,165348;-49,9631918;AV EUGENIO CONEGLIAN X R MARIA BATISTAO;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-05 00:00:00;5;1;2020;2020/01;-22,24088964;-49,92628366;RUA PROFESSOR EMILIO GONZALES;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-11 00:00:00;11;3;2019;2019/03;-22,20722277;-49,96399212;RUA BASSAN;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-05-14 00:00:00;14;5;2019;2019/05;-22,21915519;-49,9486998;AVENIDA SAMPAIO VIDAL;1300;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-21 00:00:00;21;3;2019;2019/03;-22,21952719;-49,94376266;AVENIDA TIRADENTES;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-04-12 00:00:00;12;4;2023;2023/04;-22,17244597;-49,95292624;RUA SAO LUIS;1110;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-07-03 00:00:00;3;7;2019;2019/07;-22,1557486;-50,0103271;AVENIDA SAMPAIO VIDAL X RUA ROBERTO SIMONSEN;415;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-23 00:00:00;23;1;2020;2020/01;-22,2267052;-49,9300709;RUA DAS ROSEIRAS;200;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-07-07 00:00:00;7;7;2020;2020/07;-22,17856665;-49,96289338;RUA MARIAPOLIS;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-04-01 00:00:00;1;4;2019;2019/04;-22,21198859;-49,93931999;AVENIDA BRIGADEIRO EDUARDO GOMES;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-14 00:00:00;14;9;2022;2022/09;-22,22551695;-49,96040291;RUA CORONEL JOSE BRAS;1319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-12 00:00:00;12;12;2022;2022/12;-22,19189718;-49,95992939;AVENIDA CASTRO ALVES;2001;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-10-18 00:00:00;18;10;2022;2022/10;-22,24372831;-49,93109853;RUA CORONEL MOREIRA CESAR;112;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-14 00:00:00;14;3;2024;2024/03;-22,20305426;-49,95964332;AVENIDA SANTO ANTONIO;2480;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-05 00:00:00;5;8;2019;2019/08;-22,21822205;-49,95368843;AVENIDA SANTO ANTONIO;710;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-27 00:00:00;27;3;2023;2023/03;-22,13933709;-49,94785485;RODOVIA SP 333;322;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-02-03 00:00:00;3;2;2024;2024/02;-22,2214475;-49,9476427;AVENIDA SAMPAIO VIDAL;166;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-10-17 00:00:00;17;10;2023;2023/10;-22,1577523;-50,0120638;AVENIDA PASTOR DARCI DA SILVA LIMA;1046;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-13 00:00:00;13;3;2020;2020/03;-22,2193966;-49,94569745;RUA BAHIA;291;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-06-15 00:00:00;15;6;2019;2019/06;-22,19182279;-49,95899859;AVENIDA REPUBLICA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-08-13 00:00:00;13;8;2020;2020/08;-22,16709111;-49,95752592;RUA JOSE DOS SANTOS;1001;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-07-24 00:00:00;24;7;2023;2023/07;-22,2330024;-49,9707264;RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-05-09 00:00:00;9;5;2024;2024/05;-22,2205133;-49,9411038;AVENIDA DAS ESMERALDAS;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-07-06 00:00:00;6;7;2024;2024/07;-22,22350611;-49,88440552;ACESSO RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS S;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-06-15 00:00:00;15;6;2021;2021/06;-22,21314515;-49,9525327;AVENIDA SAO LUIS;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-04-22 00:00:00;22;4;2019;2019/04;-22,2175217;-49,950985;PERNAMBUCANAS  R SAO LUIZ, 693;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-16 00:00:00;16;9;2021;2021/09;-22,21921245;-49,95329948;AVENIDA SANTO ANTONIO;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-14 00:00:00;14;1;2021;2021/01;-22,21970467;-49,94859054;AVENIDA SAMPAIO VIDAL;1362;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-12 00:00:00;12;9;2021;2021/09;-22,20900815;-49,95413109;AVENIDA CASTRO ALVES;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-08-23 00:00:00;23;8;2021;2021/08;-22,23173627;-49,91448086;RUA AZARIAS CARVALHO LEME;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-11-11 00:00:00;11;11;2020;2020/11;-22,21429164;-49,97798311;RUA AMADOR BUENO;1992;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-02-25 00:00:00;25;2;2021;2021/02;-22,22540674;-49,9686637;AVENIDA ERMELINDA CLARICE SANCHES CASARINI;598;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-09-30 00:00:00;30;9;2022;2022/09;-22,22420509;-49,9513316;AVENIDA SANTO ANTONIO;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-02 00:00:00;2;9;2020;2020/09;-22,23532923;-49,97165222;RODOVIA SP 333;334;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-15 00:00:00;15;12;2021;2021/12;-22,21937586;-49,94866459;AVENIDA SAMPAIO VIDAL;1323;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-12 00:00:00;12;12;2023;2023/12;-22,18705115;-49,95313534;RUA SALMOURAO;345;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-10-14 00:00:00;14;10;2023;2023/10;-22,1968068;-49,9587207;AVENIDA CASTRO ALVES;1431;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-01-05 00:00:00;5;1;2023;2023/01;-22,23634103;-49,91922801;BR 153;256;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-10-08 00:00:00;8;10;2022;2022/10;-22,21871301;-49,947809;RUA MARANHAO;98;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-03-13 00:00:00;13;3;2022;2022/03;-22,22928698;-49,96623717;ACESSO RODOVIA TRANSBRASILIANA;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-10-27 00:00:00;27;10;2023;2023/10;-22,1956253;-49,9545587;RUA WASHINGTON LUIZ;238;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-02-18 00:00:00;18;2;2024;2024/02;-22,2171594;-49,8557696;AVENIDA BRASIL;100;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-07-13 00:00:00;13;7;2020;2020/07;-22,24356373;-49,93412675;AVENIDA TOME DE SOUZA;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-04-12 00:00:00;12;4;2021;2021/04;-22,22228567;-49,95374286;AVENIDA RIO BRANCO;580;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-09-29 00:00:00;29;9;2021;2021/09;-22,17455805;-49,97217005;RUA MARCOS BORTION;10;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-08-12 00:00:00;12;8;2022;2022/08;-22,22266409;-49,96125745;RUA AIMORES;10;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-05-16 00:00:00;16;5;2019;2019/05;-22,20940345;-49,9533797;AVENIDA SAMPAIO VIDAL R SETE DE SETEMBRO;103;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-03-07 00:00:00;7;3;2019;2019/03;-22,22602;-49,93363;TAUSTE SUPERMERCADOS LTDA  AV TIRADENTES, 1131;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-04-22 00:00:00;22;4;2022;2022/04;-22,29989854;-50,03143066;RODOVIA SP 333;345;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-18 00:00:00;18;7;2022;2022/07;-22,18397173;-49,95465095;RUA AMANDO DE OLIVEIRA ROCHA FILHO;849;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-04 00:00:00;4;11;2023;2023/11;-22,2235189;-49,952374;RUA LIMA E COSTA;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-23 00:00:00;23;7;2022;2022/07;-22,2833526;-50,005851;RODOVIA SP 333;341;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-02-25 00:00:00;25;2;2021;2021/02;-22,24567138;-49,92893872;AVENIDA JOAO RAMALHO;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-11-29 00:00:00;29;11;2019;2019/11;-22,20007135;-49,95093272;RUA SANTOS DUMONT;555;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-03-27 00:00:00;27;3;2021;2021/03;-22,23244765;-49,93609892;RUA AURORA RAMOS MATOS;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-11-12 00:00:00;12;11;2021;2021/11;-22,23607547;-49,92727547;RUA DOS VIAJANTES;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-11-12 00:00:00;12;11;2021;2021/11;-22,20888337;-49,95413809;AVENIDA SAMPAIO VIDAL;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-05 00:00:00;5;8;2019;2019/08;-22,19272844;-49,95861487;AVENIDA REPUBLICA;3253;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-07-03 00:00:00;3;7;2019;2019/07;-22,21900453;-49,95857906;RUA ALMIRANTE TAMANDARE;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-09 00:00:00;9;3;2023;2023/03;-22,25007392;-49,93578541;AVENIDA DUARTE DA COSTA;410;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-05-26 00:00:00;26;5;2023;2023/05;-22,261189;-49,92873;AVENIDA DOUTOR DURVAL DE MENEZES;1250;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-10-19 00:00:00;19;10;2022;2022/10;-22,21287622;-49,95001956;RUA MATO GROSSO;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-02-25 00:00:00;25;2;2022;2022/02;-22,2481556;-49,93173121;AVENIDA JOAO RAMALHO;2270;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-09-22 00:00:00;22;9;2019;2019/09;-22,21299755;-49,95002462;AVENIDA DAS INDUSTRIAS;100;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-11-08 00:00:00;8;11;2023;2023/11;-22,1908276;-49,9598841;RUA DOUTOR THIMO BRUNO BELUCCI;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-12-27 00:00:00;27;12;2020;2020/12;-22,2607757;-49,92821284;RUA MARIO BATAIOLA;220;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-03-25 00:00:00;25;3;2023;2023/03;-22,21982089;-49,95512674;RUA BONFIM;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-16 00:00:00;16;7;2022;2022/07;-22,23032467;-49,96846306;AVENIDA JOSE DA SILVA NOGUEIRA JUNIOR;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-28 00:00:00;28;6;2022;2022/06;-22,21515932;-49,95276922;RUA ARCO VERDE;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-09-15 00:00:00;15;9;2020;2020/09;-22,20596039;-49,93689928;RUA SANTA HELENA;425;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-07-18 00:00:00;18;7;2024;2024/07;-22,17236204;-49,95372276;RUA SAO JORGE;81;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019-08-21 00:00:00;21;8;2019;2019/08;-22,2319785;-49,9220319;AVENIDA ITU X RUA NOVE DE JULHO;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-07-17 00:00:00;17;7;2022;2022/07;-22,23032467;-49,96846306;AVENIDA JOSE DA SILVA NOGUEIRA JUNIOR;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-06-09 00:00:00;9;6;2020;2020/06;-22,22202012;-49,93841061;AVENIDA DAS ESMERALDAS;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
